2016-05-23 14:24:40,571 - INFO - Namespace(attention=False, batch_size=50, bidir=False, dropout=0.0, embed='w2v', epochs=5, expdir='./exp/gru_naive_epoch5', input_size=300, label_size=2, lr=0.01, lr_decay=0.5, lr_decay_after=3, lr_decay_threshold=0.01, max_lr_decays=5, max_norm=5.0, mode='sq2sq', optimizer='adam', print_every=1, recdrop=False, resume_epoch=None, reverse=False, rlayers=1, rnn_dim=1000, seed=1234, src_steps=65, stocdrop=0.0, tgt_steps=20, warm_start_iters=100, warm_start_lr=None)
2016-05-23 14:24:40,571 - INFO - loading data...
2016-05-23 14:25:23,286 - INFO - # params: 7814002
2016-05-23 14:25:25,714 - INFO - epoch 1, iter 1, cost 0.693214, expcost 0.693214, batch time 2.427705, grad/param norm 0.002752, accuracy 0.500000
2016-05-23 14:33:03,142 - INFO - epoch 3, iter 31, cost 1.135756, expcost 1.073951, batch time 2.732200, grad/param norm 0.021225, accuracy 0.400000
2016-05-23 14:33:05,766 - INFO - epoch 3, iter 32, cost 0.775067, expcost 1.070962, batch time 2.624073, grad/param norm 0.021223, accuracy 0.460000
2016-05-23 14:33:08,336 - INFO - epoch 3, iter 33, cost 0.682688, expcost 1.067079, batch time 2.570374, grad/param norm 0.019636, accuracy 0.640000
2016-05-23 14:33:10,920 - INFO - epoch 3, iter 34, cost 1.291514, expcost 1.069324, batch time 2.583108, grad/param norm 0.021220, accuracy 0.380000
2016-05-23 14:33:13,477 - INFO - epoch 3, iter 35, cost 0.938630, expcost 1.068017, batch time 2.557492, grad/param norm 0.021219, accuracy 0.500000
2016-05-23 14:33:16,055 - INFO - epoch 3, iter 36, cost 0.696060, expcost 1.064297, batch time 2.577555, grad/param norm 0.003495, accuracy 0.500000
2016-05-23 14:33:18,649 - INFO - epoch 3, iter 37, cost 0.813402, expcost 1.061788, batch time 2.593759, grad/param norm 0.021215, accuracy 0.600000
2016-05-23 14:33:21,257 - INFO - epoch 3, iter 38, cost 1.211044, expcost 1.063281, batch time 2.607840, grad/param norm 0.021213, accuracy 0.400000
2016-05-23 14:33:23,872 - INFO - epoch 3, iter 39, cost 0.829695, expcost 1.060945, batch time 2.614401, grad/param norm 0.021211, accuracy 0.480000
2016-05-23 14:33:26,448 - INFO - epoch 3, iter 40, cost 0.774375, expcost 1.058079, batch time 2.576424, grad/param norm 0.021208, accuracy 0.480000
2016-05-23 14:33:29,021 - INFO - epoch 3, iter 41, cost 0.947143, expcost 1.056970, batch time 2.572342, grad/param norm 0.021206, accuracy 0.480000
2016-05-23 14:33:31,618 - INFO - epoch 3, iter 42, cost 0.931224, expcost 1.055712, batch time 2.596918, grad/param norm 0.021204, accuracy 0.300000
2016-05-23 14:33:34,181 - INFO - epoch 3, iter 43, cost 0.697797, expcost 1.052133, batch time 2.562831, grad/param norm 0.017531, accuracy 0.560000
2016-05-23 14:33:36,828 - INFO - epoch 3, iter 44, cost 0.900659, expcost 1.050618, batch time 2.647233, grad/param norm 0.021199, accuracy 0.460000
2016-05-23 14:33:39,989 - INFO - epoch 3, iter 45, cost 0.731558, expcost 1.047428, batch time 3.161019, grad/param norm 0.021197, accuracy 0.500000
2016-05-23 14:33:43,559 - INFO - epoch 3, iter 46, cost 0.758873, expcost 1.044542, batch time 3.569129, grad/param norm 0.021195, accuracy 0.560000
2016-05-23 14:33:46,837 - INFO - epoch 3, iter 47, cost 0.816070, expcost 1.042258, batch time 3.278075, grad/param norm 0.021193, accuracy 0.540000
2016-05-23 14:33:49,771 - INFO - epoch 3, iter 48, cost 0.706036, expcost 1.038895, batch time 2.933801, grad/param norm 0.021191, accuracy 0.520000
2016-05-23 14:33:53,231 - INFO - epoch 3, iter 49, cost 0.990723, expcost 1.038414, batch time 3.459809, grad/param norm 0.021189, accuracy 0.360000
2016-05-23 14:33:56,408 - INFO - epoch 3, iter 50, cost 1.023971, expcost 1.038269, batch time 3.176588, grad/param norm 0.021187, accuracy 0.460000
2016-05-23 14:34:00,172 - INFO - epoch 3, iter 51, cost 0.767162, expcost 1.035558, batch time 3.763985, grad/param norm 0.021185, accuracy 0.540000
2016-05-23 14:34:03,977 - INFO - epoch 3, iter 52, cost 0.743071, expcost 1.032633, batch time 3.805328, grad/param norm 0.021183, accuracy 0.500000
2016-05-23 14:34:07,805 - INFO - epoch 3, iter 53, cost 0.871819, expcost 1.031025, batch time 3.827928, grad/param norm 0.021182, accuracy 0.460000
2016-05-23 14:34:11,345 - INFO - epoch 3, iter 54, cost 0.669692, expcost 1.027412, batch time 3.539056, grad/param norm 0.009687, accuracy 0.540000
2016-05-23 14:34:14,978 - INFO - epoch 3, iter 55, cost 0.809090, expcost 1.025229, batch time 3.632812, grad/param norm 0.021178, accuracy 0.460000
2016-05-23 14:34:18,355 - INFO - epoch 3, iter 56, cost 0.705949, expcost 1.022036, batch time 3.376699, grad/param norm 0.020885, accuracy 0.560000
2016-05-23 14:34:22,029 - INFO - epoch 3, iter 57, cost 0.693058, expcost 1.018746, batch time 3.673989, grad/param norm 0.005191, accuracy 0.520000
2016-05-23 14:34:24,954 - INFO - epoch 3, iter 58, cost 0.744972, expcost 1.016008, batch time 2.924191, grad/param norm 0.021173, accuracy 0.560000
2016-05-23 14:34:28,338 - INFO - epoch 3, iter 59, cost 0.760805, expcost 1.013456, batch time 3.384217, grad/param norm 0.021171, accuracy 0.500000
2016-05-23 14:34:30,991 - INFO - epoch 3, iter 60, cost 0.768655, expcost 1.011008, batch time 2.652090, grad/param norm 0.021170, accuracy 0.480000
2016-05-23 14:34:33,666 - INFO - epoch 3, iter 61, cost 0.720107, expcost 1.008099, batch time 2.675517, grad/param norm 0.021168, accuracy 0.580000
2016-05-23 14:34:36,403 - INFO - epoch 3, iter 62, cost 0.691016, expcost 1.004928, batch time 2.736403, grad/param norm 0.002436, accuracy 0.460000
2016-05-23 14:34:39,298 - INFO - epoch 3, iter 63, cost 0.805499, expcost 1.002934, batch time 2.895238, grad/param norm 0.021164, accuracy 0.400000
2016-05-23 14:34:42,531 - INFO - epoch 3, iter 64, cost 0.682459, expcost 0.999729, batch time 3.233053, grad/param norm 0.013802, accuracy 0.500000
2016-05-23 14:34:46,344 - INFO - epoch 3, iter 65, cost 0.746668, expcost 0.997199, batch time 3.812737, grad/param norm 0.021160, accuracy 0.540000
2016-05-23 14:34:49,579 - INFO - epoch 3, iter 66, cost 0.664694, expcost 0.993874, batch time 3.234696, grad/param norm 0.014103, accuracy 0.620000
2016-05-23 14:34:52,459 - INFO - epoch 3, iter 67, cost 0.685695, expcost 0.990792, batch time 2.879324, grad/param norm 0.008319, accuracy 0.560000
2016-05-23 14:34:52,459 - INFO - epoch 3, mean training accuracy: 0.500896
2016-05-23 14:34:55,057 - INFO - validation cost: 0.853576, accuracy: 0.450000
2016-05-23 14:34:55,058 - INFO - saving model
2016-05-23 14:34:58,167 - INFO - epoch 4, iter 1, cost 0.855089, expcost 0.989435, batch time 2.755339, grad/param norm 0.021154, accuracy 0.460000
2016-05-23 14:35:00,843 - INFO - epoch 4, iter 2, cost 0.701163, expcost 0.986552, batch time 2.676390, grad/param norm 0.021152, accuracy 0.600000
2016-05-23 14:35:03,582 - INFO - epoch 4, iter 3, cost 0.686802, expcost 0.983555, batch time 2.738279, grad/param norm 0.021127, accuracy 0.440000
2016-05-23 14:35:06,331 - INFO - epoch 4, iter 4, cost 0.730727, expcost 0.981026, batch time 2.748580, grad/param norm 0.021149, accuracy 0.460000
2016-05-23 14:35:08,993 - INFO - epoch 4, iter 5, cost 0.771910, expcost 0.978935, batch time 2.661909, grad/param norm 0.021147, accuracy 0.520000
2016-05-23 14:35:11,753 - INFO - epoch 4, iter 6, cost 0.763776, expcost 0.976784, batch time 2.760679, grad/param norm 0.021146, accuracy 0.500000
2016-05-23 14:35:15,419 - INFO - epoch 4, iter 7, cost 0.703391, expcost 0.974050, batch time 3.665499, grad/param norm 0.017762, accuracy 0.500000
2016-05-23 14:35:18,451 - INFO - epoch 4, iter 8, cost 0.701261, expcost 0.971322, batch time 3.032017, grad/param norm 0.016716, accuracy 0.520000
2016-05-23 14:35:21,560 - INFO - epoch 4, iter 9, cost 0.710810, expcost 0.968717, batch time 3.108839, grad/param norm 0.021141, accuracy 0.400000
2016-05-23 14:35:24,935 - INFO - epoch 4, iter 10, cost 0.671087, expcost 0.965740, batch time 3.374594, grad/param norm 0.010558, accuracy 0.600000
2016-05-23 14:35:27,631 - INFO - epoch 4, iter 11, cost 0.818384, expcost 0.964267, batch time 2.695852, grad/param norm 0.021138, accuracy 0.460000
2016-05-23 14:35:30,291 - INFO - epoch 4, iter 12, cost 0.646520, expcost 0.961089, batch time 2.659223, grad/param norm 0.002475, accuracy 0.660000
2016-05-23 14:35:33,247 - INFO - epoch 4, iter 13, cost 0.740907, expcost 0.958888, batch time 2.956402, grad/param norm 0.021135, accuracy 0.460000
2016-05-23 14:35:36,104 - INFO - epoch 4, iter 14, cost 0.769397, expcost 0.956993, batch time 2.856986, grad/param norm 0.021134, accuracy 0.520000
2016-05-23 14:35:39,007 - INFO - epoch 4, iter 15, cost 0.803351, expcost 0.955456, batch time 2.903014, grad/param norm 0.021132, accuracy 0.500000
2016-05-23 14:35:41,986 - INFO - epoch 4, iter 16, cost 0.694382, expcost 0.952845, batch time 2.978234, grad/param norm 0.019285, accuracy 0.540000
2016-05-23 14:35:45,523 - INFO - epoch 4, iter 17, cost 1.111370, expcost 0.954431, batch time 3.537458, grad/param norm 0.021129, accuracy 0.400000
2016-05-23 14:35:48,315 - INFO - epoch 4, iter 18, cost 0.976166, expcost 0.954648, batch time 2.790284, grad/param norm 0.021127, accuracy 0.580000
2016-05-23 14:35:51,723 - INFO - epoch 4, iter 19, cost 0.815026, expcost 0.953252, batch time 3.407459, grad/param norm 0.021126, accuracy 0.580000
2016-05-23 14:35:54,305 - INFO - epoch 4, iter 20, cost 0.717660, expcost 0.950896, batch time 2.582021, grad/param norm 0.021125, accuracy 0.380000
2016-05-23 14:35:56,947 - INFO - epoch 4, iter 21, cost 0.723974, expcost 0.948627, batch time 2.641889, grad/param norm 0.021124, accuracy 0.500000
2016-05-23 14:35:59,640 - INFO - epoch 4, iter 22, cost 0.667607, expcost 0.945817, batch time 2.693463, grad/param norm 0.009433, accuracy 0.540000
2016-05-23 14:36:02,236 - INFO - epoch 4, iter 23, cost 0.739629, expcost 0.943755, batch time 2.595137, grad/param norm 0.021121, accuracy 0.600000
2016-05-23 14:36:04,831 - INFO - epoch 4, iter 24, cost 0.960249, expcost 0.943920, batch time 2.595494, grad/param norm 0.021120, accuracy 0.500000
2016-05-23 14:36:07,420 - INFO - epoch 4, iter 25, cost 0.706125, expcost 0.941542, batch time 2.588393, grad/param norm 0.013416, accuracy 0.460000
2016-05-23 14:36:10,044 - INFO - epoch 4, iter 26, cost 0.827287, expcost 0.940399, batch time 2.624215, grad/param norm 0.021117, accuracy 0.560000
2016-05-23 14:36:12,617 - INFO - epoch 4, iter 27, cost 1.203513, expcost 0.943030, batch time 2.573031, grad/param norm 0.021116, accuracy 0.440000
2016-05-23 14:36:15,187 - INFO - epoch 4, iter 28, cost 0.838833, expcost 0.941988, batch time 2.569461, grad/param norm 0.021115, accuracy 0.500000
2016-05-23 14:36:17,858 - INFO - epoch 4, iter 29, cost 0.629230, expcost 0.938861, batch time 2.670952, grad/param norm 0.009073, accuracy 0.680000
2016-05-23 14:36:21,158 - INFO - epoch 4, iter 30, cost 1.035046, expcost 0.939823, batch time 3.299339, grad/param norm 0.021112, accuracy 0.580000
2016-05-23 14:36:23,937 - INFO - epoch 4, iter 31, cost 1.838777, expcost 0.948812, batch time 2.779126, grad/param norm 0.021111, accuracy 0.400000
2016-05-23 14:36:26,527 - INFO - epoch 4, iter 32, cost 1.467303, expcost 0.953997, batch time 2.590050, grad/param norm 0.021110, accuracy 0.460000
2016-05-23 14:36:29,220 - INFO - epoch 4, iter 33, cost 1.015904, expcost 0.954616, batch time 2.692361, grad/param norm 0.021109, accuracy 0.360000
2016-05-23 14:36:31,809 - INFO - epoch 4, iter 34, cost 1.029038, expcost 0.955360, batch time 2.589004, grad/param norm 0.021108, accuracy 0.380000
2016-05-23 14:36:34,362 - INFO - epoch 4, iter 35, cost 1.194758, expcost 0.957754, batch time 2.552788, grad/param norm 0.021106, accuracy 0.500000
2016-05-23 14:36:37,485 - INFO - epoch 4, iter 36, cost 1.249343, expcost 0.960670, batch time 3.123191, grad/param norm 0.021105, accuracy 0.480000
2016-05-23 14:36:40,601 - INFO - epoch 4, iter 37, cost 0.959444, expcost 0.960658, batch time 3.115428, grad/param norm 0.021104, accuracy 0.380000
2016-05-23 14:36:43,586 - INFO - epoch 4, iter 38, cost 0.926293, expcost 0.960314, batch time 2.984714, grad/param norm 0.021103, accuracy 0.400000
2016-05-23 14:36:46,863 - INFO - epoch 4, iter 39, cost 1.115154, expcost 0.961863, batch time 3.277548, grad/param norm 0.021102, accuracy 0.480000
2016-05-23 14:36:49,737 - INFO - epoch 4, iter 40, cost 0.916085, expcost 0.961405, batch time 2.873735, grad/param norm 0.021101, accuracy 0.520000
2016-05-23 14:36:52,617 - INFO - epoch 4, iter 41, cost 0.701124, expcost 0.958802, batch time 2.879645, grad/param norm 0.008941, accuracy 0.520000
2016-05-23 14:36:55,452 - INFO - epoch 4, iter 42, cost 1.157490, expcost 0.960789, batch time 2.834500, grad/param norm 0.021099, accuracy 0.300000
2016-05-23 14:36:58,131 - INFO - epoch 4, iter 43, cost 1.141934, expcost 0.962600, batch time 2.679105, grad/param norm 0.021098, accuracy 0.440000
2016-05-23 14:37:01,071 - INFO - epoch 4, iter 44, cost 0.809466, expcost 0.961069, batch time 2.934660, grad/param norm 0.021097, accuracy 0.540000
2016-05-23 14:37:03,975 - INFO - epoch 4, iter 45, cost 0.703399, expcost 0.958492, batch time 2.903017, grad/param norm 0.021096, accuracy 0.500000
2016-05-23 14:37:06,697 - INFO - epoch 4, iter 46, cost 0.861159, expcost 0.957519, batch time 2.722071, grad/param norm 0.021095, accuracy 0.440000
2016-05-23 14:37:10,003 - INFO - epoch 4, iter 47, cost 0.724819, expcost 0.955192, batch time 3.306048, grad/param norm 0.021094, accuracy 0.440000
2016-05-23 14:37:13,463 - INFO - epoch 4, iter 48, cost 0.838745, expcost 0.954028, batch time 3.459541, grad/param norm 0.021094, accuracy 0.520000
2016-05-23 14:37:16,942 - INFO - epoch 4, iter 49, cost 0.773166, expcost 0.952219, batch time 3.478433, grad/param norm 0.021092, accuracy 0.640000
2016-05-23 14:37:20,595 - INFO - epoch 4, iter 50, cost 0.756863, expcost 0.950265, batch time 3.652531, grad/param norm 0.021091, accuracy 0.560000
2016-05-23 14:37:23,720 - INFO - epoch 4, iter 51, cost 0.717714, expcost 0.947940, batch time 3.124472, grad/param norm 0.018912, accuracy 0.540000
2016-05-23 14:37:26,373 - INFO - epoch 4, iter 52, cost 0.825824, expcost 0.946719, batch time 2.647416, grad/param norm 0.021089, accuracy 0.500000
2016-05-23 14:37:29,050 - INFO - epoch 4, iter 53, cost 0.725233, expcost 0.944504, batch time 2.676742, grad/param norm 0.019227, accuracy 0.540000
2016-05-23 14:37:31,609 - INFO - epoch 4, iter 54, cost 0.701582, expcost 0.942075, batch time 2.558207, grad/param norm 0.021087, accuracy 0.540000
2016-05-23 14:37:34,177 - INFO - epoch 4, iter 55, cost 0.794196, expcost 0.940596, batch time 2.568748, grad/param norm 0.021086, accuracy 0.540000
2016-05-23 14:37:36,773 - INFO - epoch 4, iter 56, cost 0.706660, expcost 0.938256, batch time 2.595223, grad/param norm 0.021084, accuracy 0.520000
2016-05-23 14:37:39,415 - INFO - epoch 4, iter 57, cost 1.044044, expcost 0.939314, batch time 2.641604, grad/param norm 0.021083, accuracy 0.440000
2016-05-23 14:37:42,056 - INFO - epoch 4, iter 58, cost 1.258210, expcost 0.942503, batch time 2.641160, grad/param norm 0.021082, accuracy 0.440000
2016-05-23 14:37:44,651 - INFO - epoch 4, iter 59, cost 0.958292, expcost 0.942661, batch time 2.595064, grad/param norm 0.021081, accuracy 0.500000
2016-05-23 14:37:47,246 - INFO - epoch 4, iter 60, cost 0.686402, expcost 0.940099, batch time 2.594887, grad/param norm 0.004144, accuracy 0.540000
2016-05-23 14:37:49,830 - INFO - epoch 4, iter 61, cost 1.078636, expcost 0.941484, batch time 2.583889, grad/param norm 0.021080, accuracy 0.420000
2016-05-23 14:37:52,783 - INFO - epoch 4, iter 62, cost 1.117339, expcost 0.943243, batch time 2.952992, grad/param norm 0.021079, accuracy 0.480000
2016-05-23 14:37:55,548 - INFO - epoch 4, iter 63, cost 0.972542, expcost 0.943536, batch time 2.764044, grad/param norm 0.021078, accuracy 0.400000
2016-05-23 14:37:58,242 - INFO - epoch 4, iter 64, cost 0.667407, expcost 0.940774, batch time 2.694066, grad/param norm 0.015386, accuracy 0.560000
2016-05-23 14:38:00,844 - INFO - epoch 4, iter 65, cost 0.802905, expcost 0.939396, batch time 2.602151, grad/param norm 0.021076, accuracy 0.540000
2016-05-23 14:38:03,428 - INFO - epoch 4, iter 66, cost 0.665624, expcost 0.936658, batch time 2.584204, grad/param norm 0.015532, accuracy 0.620000
2016-05-23 14:38:06,082 - INFO - epoch 4, iter 67, cost 0.668077, expcost 0.933972, batch time 2.653266, grad/param norm 0.006663, accuracy 0.580000
2016-05-23 14:38:06,082 - INFO - epoch 4, mean training accuracy: 0.498507
2016-05-23 14:38:08,640 - INFO - validation cost: 0.823937, accuracy: 0.460000
2016-05-23 14:38:08,640 - INFO - saving model
2016-05-23 14:38:11,560 - INFO - epoch 5, iter 1, cost 0.810860, expcost 0.932741, batch time 2.632448, grad/param norm 0.021074, accuracy 0.460000
2016-05-23 14:38:14,194 - INFO - epoch 5, iter 2, cost 0.655073, expcost 0.929964, batch time 2.634574, grad/param norm 0.001542, accuracy 0.620000
2016-05-23 14:38:16,765 - INFO - epoch 5, iter 3, cost 0.649287, expcost 0.927157, batch time 2.570189, grad/param norm 0.011656, accuracy 0.720000
2016-05-23 14:38:19,324 - INFO - epoch 5, iter 4, cost 0.679458, expcost 0.924680, batch time 2.558837, grad/param norm 0.019650, accuracy 0.540000
2016-05-23 14:38:21,889 - INFO - epoch 5, iter 5, cost 0.830494, expcost 0.923739, batch time 2.565444, grad/param norm 0.021071, accuracy 0.520000
2016-05-23 14:38:24,500 - INFO - epoch 5, iter 6, cost 0.866726, expcost 0.923168, batch time 2.610538, grad/param norm 0.021070, accuracy 0.500000
2016-05-23 14:38:27,066 - INFO - epoch 5, iter 7, cost 0.684620, expcost 0.920783, batch time 2.566130, grad/param norm 0.005233, accuracy 0.560000
2016-05-23 14:38:29,710 - INFO - epoch 5, iter 8, cost 0.772337, expcost 0.919299, batch time 2.643294, grad/param norm 0.021068, accuracy 0.500000
2016-05-23 14:38:32,275 - INFO - epoch 5, iter 9, cost 0.753204, expcost 0.917638, batch time 2.564845, grad/param norm 0.021068, accuracy 0.560000
2016-05-23 14:38:34,902 - INFO - epoch 5, iter 10, cost 0.666813, expcost 0.915129, batch time 2.626709, grad/param norm 0.012893, accuracy 0.640000
2016-05-23 14:38:37,484 - INFO - epoch 5, iter 11, cost 0.633399, expcost 0.912312, batch time 2.582315, grad/param norm 0.002208, accuracy 0.640000
2016-05-23 14:38:40,100 - INFO - epoch 5, iter 12, cost 0.782647, expcost 0.911015, batch time 2.615866, grad/param norm 0.021065, accuracy 0.340000
2016-05-23 14:38:43,372 - INFO - epoch 5, iter 13, cost 0.755190, expcost 0.909457, batch time 3.271663, grad/param norm 0.021064, accuracy 0.460000
2016-05-23 14:38:46,678 - INFO - epoch 5, iter 14, cost 0.720875, expcost 0.907571, batch time 3.304526, grad/param norm 0.019683, accuracy 0.540000
2016-05-23 14:38:49,423 - INFO - epoch 5, iter 15, cost 0.736146, expcost 0.905857, batch time 2.745009, grad/param norm 0.021062, accuracy 0.520000
2016-05-23 14:38:52,230 - INFO - epoch 5, iter 16, cost 0.806411, expcost 0.904863, batch time 2.806830, grad/param norm 0.021061, accuracy 0.460000
2016-05-23 14:38:55,287 - INFO - epoch 5, iter 17, cost 0.718199, expcost 0.902996, batch time 3.057380, grad/param norm 0.021060, accuracy 0.480000
2016-05-23 14:38:58,099 - INFO - epoch 5, iter 18, cost 0.661334, expcost 0.900579, batch time 2.811720, grad/param norm 0.014311, accuracy 0.660000
2016-05-23 14:39:01,091 - INFO - epoch 5, iter 19, cost 0.642697, expcost 0.898001, batch time 2.991811, grad/param norm 0.014431, accuracy 0.600000
2016-05-23 14:39:04,238 - INFO - epoch 5, iter 20, cost 0.677636, expcost 0.895797, batch time 3.145931, grad/param norm 0.001552, accuracy 0.640000
2016-05-23 14:39:07,174 - INFO - epoch 5, iter 21, cost 0.658794, expcost 0.893427, batch time 2.936178, grad/param norm 0.005563, accuracy 0.580000
2016-05-23 14:39:10,530 - INFO - epoch 5, iter 22, cost 0.686913, expcost 0.891362, batch time 3.356263, grad/param norm 0.021052, accuracy 0.520000
2016-05-23 14:39:13,226 - INFO - epoch 5, iter 23, cost 0.622448, expcost 0.888673, batch time 2.695624, grad/param norm 0.009610, accuracy 0.620000
2016-05-23 14:39:15,905 - INFO - epoch 5, iter 24, cost 0.841619, expcost 0.888202, batch time 2.678991, grad/param norm 0.021049, accuracy 0.500000
2016-05-23 14:39:18,557 - INFO - epoch 5, iter 25, cost 0.681705, expcost 0.886137, batch time 2.651909, grad/param norm 0.002568, accuracy 0.500000
2016-05-23 14:39:21,508 - INFO - epoch 5, iter 26, cost 0.733338, expcost 0.884609, batch time 2.950312, grad/param norm 0.019001, accuracy 0.580000
2016-05-23 14:39:24,396 - INFO - epoch 5, iter 27, cost 0.776362, expcost 0.883527, batch time 2.887946, grad/param norm 0.021043, accuracy 0.500000
2016-05-23 14:39:27,097 - INFO - epoch 5, iter 28, cost 0.770989, expcost 0.882401, batch time 2.700390, grad/param norm 0.021041, accuracy 0.500000
2016-05-23 14:39:29,805 - INFO - epoch 5, iter 29, cost 0.632412, expcost 0.879901, batch time 2.701734, grad/param norm 0.013464, accuracy 0.660000
2016-05-23 14:39:32,578 - INFO - epoch 5, iter 30, cost 0.640992, expcost 0.877512, batch time 2.772950, grad/param norm 0.006986, accuracy 0.560000
2016-05-23 14:39:35,542 - INFO - epoch 5, iter 31, cost 0.666445, expcost 0.875402, batch time 2.964219, grad/param norm 0.002182, accuracy 0.640000
2016-05-23 14:39:38,476 - INFO - epoch 5, iter 32, cost 0.781582, expcost 0.874463, batch time 2.934166, grad/param norm 0.021034, accuracy 0.560000
2016-05-23 14:39:41,131 - INFO - epoch 5, iter 33, cost 0.624349, expcost 0.871962, batch time 2.654839, grad/param norm 0.006832, accuracy 0.680000
2016-05-23 14:39:44,314 - INFO - epoch 5, iter 34, cost 0.755768, expcost 0.870800, batch time 3.182822, grad/param norm 0.021031, accuracy 0.440000
2016-05-23 14:39:47,177 - INFO - epoch 5, iter 35, cost 0.833900, expcost 0.870431, batch time 2.862359, grad/param norm 0.021029, accuracy 0.500000
2016-05-23 14:39:49,917 - INFO - epoch 5, iter 36, cost 1.001566, expcost 0.871743, batch time 2.739660, grad/param norm 0.021027, accuracy 0.520000
2016-05-23 14:39:53,232 - INFO - epoch 5, iter 37, cost 0.737585, expcost 0.870401, batch time 3.314693, grad/param norm 0.021025, accuracy 0.600000
2016-05-23 14:39:55,853 - INFO - epoch 5, iter 38, cost 0.652288, expcost 0.868220, batch time 2.621649, grad/param norm 0.011918, accuracy 0.620000
2016-05-23 14:39:58,947 - INFO - epoch 5, iter 39, cost 0.930466, expcost 0.868842, batch time 3.093640, grad/param norm 0.021021, accuracy 0.520000
2016-05-23 14:40:01,755 - INFO - epoch 5, iter 40, cost 0.893681, expcost 0.869091, batch time 2.807897, grad/param norm 0.021019, accuracy 0.480000
2016-05-23 14:40:04,542 - INFO - epoch 5, iter 41, cost 0.685715, expcost 0.867257, batch time 2.786931, grad/param norm 0.009424, accuracy 0.560000
2016-05-23 14:40:07,310 - INFO - epoch 5, iter 42, cost 0.661869, expcost 0.865203, batch time 2.767595, grad/param norm 0.021016, accuracy 0.700000
2016-05-23 14:40:09,908 - INFO - epoch 5, iter 43, cost 0.902363, expcost 0.865575, batch time 2.597588, grad/param norm 0.021015, accuracy 0.560000
2016-05-23 14:40:12,472 - INFO - epoch 5, iter 44, cost 0.909079, expcost 0.866010, batch time 2.563806, grad/param norm 0.021013, accuracy 0.460000
2016-05-23 14:40:15,075 - INFO - epoch 5, iter 45, cost 0.673591, expcost 0.864086, batch time 2.603016, grad/param norm 0.018373, accuracy 0.600000
2016-05-23 14:40:17,660 - INFO - epoch 5, iter 46, cost 0.804476, expcost 0.863490, batch time 2.584704, grad/param norm 0.021010, accuracy 0.560000
2016-05-23 14:40:20,281 - INFO - epoch 5, iter 47, cost 0.700974, expcost 0.861864, batch time 2.620594, grad/param norm 0.016209, accuracy 0.580000
2016-05-23 14:40:22,860 - INFO - epoch 5, iter 48, cost 0.721351, expcost 0.860459, batch time 2.579313, grad/param norm 0.021007, accuracy 0.540000
2016-05-23 14:40:25,502 - INFO - epoch 5, iter 49, cost 0.877736, expcost 0.860632, batch time 2.642033, grad/param norm 0.021005, accuracy 0.380000
2016-05-23 14:40:28,455 - INFO - epoch 5, iter 50, cost 0.656419, expcost 0.858590, batch time 2.953083, grad/param norm 0.003147, accuracy 0.600000
2016-05-23 14:40:31,307 - INFO - epoch 5, iter 51, cost 0.887781, expcost 0.858882, batch time 2.851495, grad/param norm 0.021002, accuracy 0.460000
2016-05-23 14:40:34,412 - INFO - epoch 5, iter 52, cost 0.845130, expcost 0.858744, batch time 3.104624, grad/param norm 0.021000, accuracy 0.500000
2016-05-23 14:40:37,541 - INFO - epoch 5, iter 53, cost 0.702139, expcost 0.857178, batch time 3.129061, grad/param norm 0.000972, accuracy 0.500000
2016-05-23 14:40:40,403 - INFO - epoch 5, iter 54, cost 0.827920, expcost 0.856886, batch time 2.861796, grad/param norm 0.020997, accuracy 0.460000
2016-05-23 14:40:43,144 - INFO - epoch 5, iter 55, cost 0.883685, expcost 0.857154, batch time 2.740606, grad/param norm 0.020995, accuracy 0.460000
2016-05-23 14:40:46,272 - INFO - epoch 5, iter 56, cost 0.661945, expcost 0.855202, batch time 3.128159, grad/param norm 0.011838, accuracy 0.660000
2016-05-23 14:40:49,157 - INFO - epoch 5, iter 57, cost 0.706865, expcost 0.853718, batch time 2.884297, grad/param norm 0.010458, accuracy 0.540000
2016-05-23 14:40:51,996 - INFO - epoch 5, iter 58, cost 0.643995, expcost 0.851621, batch time 2.838745, grad/param norm 0.004000, accuracy 0.680000
2016-05-23 14:40:55,174 - INFO - epoch 5, iter 59, cost 0.698588, expcost 0.850091, batch time 3.178421, grad/param norm 0.003425, accuracy 0.500000
2016-05-23 14:40:58,534 - INFO - epoch 5, iter 60, cost 0.689716, expcost 0.848487, batch time 3.359378, grad/param norm 0.016341, accuracy 0.480000
2016-05-23 14:41:01,174 - INFO - epoch 5, iter 61, cost 0.704586, expcost 0.847048, batch time 2.640117, grad/param norm 0.018469, accuracy 0.460000
2016-05-23 14:41:03,854 - INFO - epoch 5, iter 62, cost 0.703442, expcost 0.845612, batch time 2.679618, grad/param norm 0.012384, accuracy 0.520000
2016-05-23 14:41:06,595 - INFO - epoch 5, iter 63, cost 0.700597, expcost 0.844162, batch time 2.741474, grad/param norm 0.008286, accuracy 0.480000
2016-05-23 14:41:09,268 - INFO - epoch 5, iter 64, cost 0.650728, expcost 0.842227, batch time 2.672772, grad/param norm 0.013680, accuracy 0.600000
2016-05-23 14:41:11,940 - INFO - epoch 5, iter 65, cost 0.669900, expcost 0.840504, batch time 2.671390, grad/param norm 0.004095, accuracy 0.680000
